CONVERSATION ID,CONVERSATION TITLE,FROM,SENDER PROFILE URL,TO,RECIPIENT PROFILE URLS,DATE,SUBJECT,CONTENT,FOLDER
2-YmVlMGY3OWQtMjQwOC00MDMxLThkN2EtYmVkOTkzMjcxYTRlXzEwMA==,,Joseph McGrail,https://www.linkedin.com/in/jmcgrail,Peter Swimm,https://www.linkedin.com/in/peterswimm,2025-07-08 12:07:10 UTC,,"Hi Peter.  There’s a big difference between growth marketers and brand marketers.  Companies that hire brand marketers too early usually stall out. You don’t need a brand story but you need revenue and real market validation.  I built a measurable, data-driven structure to support new business development across sales and marketing, designed for early-stage teams and mid-market companies.  Want to see how it works?  Here’s my calendar if you are open to chatting.   https://calendly.com/csandmarketing?month=2021-03  Thanks. Joe",INBOX
2-YmVlMGY3OWQtMjQwOC00MDMxLThkN2EtYmVkOTkzMjcxYTRlXzEwMA==,,Joseph McGrail,https://www.linkedin.com/in/jmcgrail,Peter Swimm,https://www.linkedin.com/in/peterswimm,2025-06-28 13:48:35 UTC,,"Peter.  Brute force doesn’t build pipeline but clear, validated messaging does.  I help early-stage teams and mid-market companies simplify their strategy, optimize their pitch, and get real measurable traction.  There is no contracts and just strategy that works.  Below is a case study and my calendly link if you want to learn more.  https://calendly.com/csandmarketing?month=2021-03   Case Study  https://www.championsalesandmarketing.com/docs/champion-arganteal-case-study.pdf  Thanks.  Joe ",INBOX
2-YmVlMGY3OWQtMjQwOC00MDMxLThkN2EtYmVkOTkzMjcxYTRlXzEwMA==,,Joseph McGrail,https://www.linkedin.com/in/jmcgrail,Peter Swimm,https://www.linkedin.com/in/peterswimm,2025-06-20 11:34:39 UTC,,"Hi Peter.  Chasing tools, channels, and tactics won’t fix outbound.  It’s not the tools, it’s the strategy.  Winning companies don’t guess.  They validate sales messaging and market position clearly.  Once that’s done, outreach becomes predictable and channels are only about (1) Reach and (2) Cost.  Sales and marketing channels are not an answer or a solution to sales problems.    Joe ",INBOX
2-YmVlMGY3OWQtMjQwOC00MDMxLThkN2EtYmVkOTkzMjcxYTRlXzEwMA==,,Joseph McGrail,https://www.linkedin.com/in/jmcgrail,Peter Swimm,https://www.linkedin.com/in/peterswimm,2025-06-14 13:22:36 UTC,,"Peter.  Most companies don’t fail to close, they fail to create enough real opportunities.  Too many companies still treat SDRs/AEs like lead generators, rely on lead data platforms to support sales activity, and brute-force outreach.  It's not a sales execution problem companies typically have.  It’s a front-end strategy problem.  We've built systems that professionally target prospects, use conversion-driven copy, and inexpensive distribution to create real conversations and new business.  If you're open, happy to share a few ideas.  Thanks. Joe",INBOX
2-YmVlMGY3OWQtMjQwOC00MDMxLThkN2EtYmVkOTkzMjcxYTRlXzEwMA==,,Joseph McGrail,https://www.linkedin.com/in/jmcgrail,Peter Swimm,https://www.linkedin.com/in/peterswimm,2025-06-13 12:47:41 UTC,,Hi Peter.  95% of buyers are not ready to buy. Spending $ to find the 5% in the market to buy based on brute force outreach is why sales fail. I would love to connect and share more insights. Joe,INBOX
2-ZGYxMDk2ODctZjYyNy00MTJjLWE4ODgtZTEwZjM3NmRkMTRkXzEwMA==,,"Pawel Wierzchowiec, CPA",https://www.linkedin.com/in/pawel-wierzchowiec-cpa-992225161,Peter Swimm,https://www.linkedin.com/in/peterswimm,2025-07-07 21:29:56 UTC,,Hello Peter  Can you pass audits or fundraise using your financial statements? Most companies realize they can't when it's already too late costing them thousands to fix.   We do bookkeeping the right way and we help our clients raise millions of dollars. Free consultation here: v-bookkeeping.com ,INBOX
2-ZGQ1NzUxMWMtNjc1Mi00YjlkLTg3NWEtNmZhMjgwZjlhODYyXzEwMA==,,"Roshini Karunaratne, Founder and CEO",https://www.linkedin.com/in/roshini-karunaratne,Peter Swimm,https://www.linkedin.com/in/peterswimm,2025-07-07 15:02:52 UTC,Hi Peter,"If I can help with advice or introductions to anyone in my network please let me know. Goodwill goes a long way.     Let me tell you a bit about what I do and see if there's a bit of synergy between the two of us.     I am the Founder of Virstack - An innovative software solutions agency that specializes in white label development work.      If you have ever considered the idea of using a US-based outsourcing partner to augment your workforce, I'd love to chat and give you more information about what we do.      I promise this is not like any other call you have ever scheduled from LinkedIn. If we can't help you, we will do our best to find you a resource that can help you.      I look forward to hearing from you.     You can also book a time for a conversation here: https://calendly.com/roshi-k/intro-wl     Thanks,  Roshi ",INBOX
2-MWE1MmIyMDAtNmYyZi00NmJiLTg2MTItYzEwNGFmOWZjYWJmXzEwMA==,,Giovanni Jennings,https://www.linkedin.com/in/giojennings,Peter Swimm,https://www.linkedin.com/in/peterswimm,2025-07-07 13:05:29 UTC,,"Hi Peter, I wanted to follow up one last time in case you were interested in learning of the video services we offer!  You can learn more about these services and view our video portfolio on on our website here: https://www.middleforkfilms.com/services/corporate-video-production  Have a great day! I hope to hear from you soon.  Giovanni J. Middle Fork Films Seattle, WA",INBOX
2-MWE1MmIyMDAtNmYyZi00NmJiLTg2MTItYzEwNGFmOWZjYWJmXzEwMA==,,Giovanni Jennings,https://www.linkedin.com/in/giojennings,Peter Swimm,https://www.linkedin.com/in/peterswimm,2025-07-04 14:39:20 UTC,,"Hi Peter! I’m Giovanni, director at Middle Fork Films, a Seattle based video production company. I wanted to connect with you regarding Toilville, to see if there was any way we could assist in creating video content for internal or external purposes.  Examples of videos we've made for clients in the past include brand story videos, client testimonial videos, and product & service overview videos.  Brand Story Video Example: https://www.middleforkfilms.com/portfolio/qanalysts-acquisition-videos https://www.middleforkfilms.com/portfolio/truewealth-introduction  Testimonial Video Example: https://www.middleforkfilms.com/portfolio/mectron-medical-testimonial  Product & Service Overview Video Examples: https://www.middleforkfilms.com/portfolio/bebs https://www.middleforkfilms.com/portfolio/nexys-(footage)  We'd love to show you how we can make an impact at Toilville. If this sounds like something that could be beneficial, we'd love to schedule a Google Meet or Zoom call to chat further.  Have a great day!  Giovanni J. Middle Fork Films Seattle, WA",INBOX
2-OGI1MzcxOTUtOTgyMS00ODgxLWFhOWQtMmM2MjY0Njk2ZmNjXzAxMA==,,Donald Mucci,https://www.linkedin.com/in/donaldmucci,Peter Swimm,https://www.linkedin.com/in/peterswimm,2025-07-05 12:40:14 UTC,,"Hello Peter, hope you're doing great.  I’ve been working on a YouTube channel where I dive into cool stuff like Microsoft Copilot, Azure AI, and all things AI-powered productivity. It’s still small (90 subs!), but I’m putting a lot of love and effort into it.  If you’d like to support me, I’d be super grateful if you subscribed: 🔗 https://youtube.com/@donaldmucci?sub_confirmation=1  And if you have ideas or feedback, I’ll appreciate it a lot ) Thank you. Donald.",INBOX
2-OGI1MzcxOTUtOTgyMS00ODgxLWFhOWQtMmM2MjY0Njk2ZmNjXzAxMA==,,Donald Mucci,https://www.linkedin.com/in/donaldmucci,Peter Swimm,https://www.linkedin.com/in/peterswimm,2025-01-06 14:01:30 UTC,,"Hello Peter,  I noticed we share mutual connections. I'm focused on Copilot Studio too, and I'd like to connect to learn from your experiences and share insights. Thank you. Best, D.",INBOX
2-YWExYTAxZDctYTZiMy00Yzg3LTg3ODEtMjliOWI1ZDMxNjZiXzAxMg==,,Henry Jammes,https://www.linkedin.com/in/henryjammes,Peter Swimm,https://www.linkedin.com/in/peterswimm,2025-07-04 13:32:45 UTC,,You too  Peter!,INBOX
2-YWExYTAxZDctYTZiMy00Yzg3LTg3ODEtMjliOWI1ZDMxNjZiXzAxMg==,,Peter Swimm,https://www.linkedin.com/in/peterswimm,Henry Jammes,https://www.linkedin.com/in/henryjammes,2025-07-04 13:31:26 UTC,,Cool I'll submit! Have a good weekend!,INBOX
2-YWExYTAxZDctYTZiMy00Yzg3LTg3ODEtMjliOWI1ZDMxNjZiXzAxMg==,,Henry Jammes,https://www.linkedin.com/in/henryjammes,Peter Swimm,https://www.linkedin.com/in/peterswimm,2025-07-04 10:28:11 UTC,,"Hi Peter, I think it's definitely worth a shot that you apply. I had your name on a short list of people who could be potential good fits (was very sad to see you go!) That said, with the new rounds of layoffs, we're getting an incredible amount of applications, so we won't keep the roles open for long!",INBOX
2-YWExYTAxZDctYTZiMy00Yzg3LTg3ODEtMjliOWI1ZDMxNjZiXzAxMg==,,Peter Swimm,https://www.linkedin.com/in/peterswimm,Henry Jammes,https://www.linkedin.com/in/henryjammes,2025-07-04 02:53:11 UTC,,I might be interested in the powercat nam roll - do you think the team would be interested ,INBOX
2-YWExYTAxZDctYTZiMy00Yzg3LTg3ODEtMjliOWI1ZDMxNjZiXzAxMg==,,Peter Swimm,https://www.linkedin.com/in/peterswimm,Henry Jammes,https://www.linkedin.com/in/henryjammes,2024-11-12 23:34:43 UTC,,Ah thanks for saying that - really enjoyed working together. ,INBOX
2-YWExYTAxZDctYTZiMy00Yzg3LTg3ODEtMjliOWI1ZDMxNjZiXzAxMg==,,Henry Jammes,https://www.linkedin.com/in/henryjammes,Peter Swimm,https://www.linkedin.com/in/peterswimm,2024-11-12 23:15:58 UTC,,"I'm really sad to learn this, and also very surprised",INBOX
2-YWExYTAxZDctYTZiMy00Yzg3LTg3ODEtMjliOWI1ZDMxNjZiXzAxMg==,,Peter Swimm,https://www.linkedin.com/in/peterswimm,Henry Jammes,https://www.linkedin.com/in/henryjammes,2024-11-12 23:11:45 UTC,,Yes today was my last day ,INBOX
2-YWExYTAxZDctYTZiMy00Yzg3LTg3ODEtMjliOWI1ZDMxNjZiXzAxMg==,,Henry Jammes,https://www.linkedin.com/in/henryjammes,Peter Swimm,https://www.linkedin.com/in/peterswimm,2024-11-12 23:09:16 UTC,,"Hey Peter, you leaving?! :(",INBOX
2-MWQyNzVkZjItYzY2Ny00MTk3LWFlOGUtMzU4ODM0ZWI5OWVkXzEwMA==,,Manda Koss,https://www.linkedin.com/in/mandakoss,Peter Swimm,https://www.linkedin.com/in/peterswimm,2025-07-03 17:37:38 UTC,,"Peter, I don’t know if you’re not seeing my messages or are just uninterested. Either way, no problem.    If you do see this at a later date and would like to connect, it’d be great to chat with you.    Best,  Manda  Founder  https://streamlinegrowth.net/",INBOX
2-MWQyNzVkZjItYzY2Ny00MTk3LWFlOGUtMzU4ODM0ZWI5OWVkXzEwMA==,,Manda Koss,https://www.linkedin.com/in/mandakoss,Peter Swimm,https://www.linkedin.com/in/peterswimm,2025-06-19 16:08:49 UTC,,"The reason I ask is because in any business, growth becomes more difficult to achieve. We’re a consulting firm that offers a month-to-month program providing CEOs with an interim marketing, sales, and operational team to help them scale to breakthrough to the next level.    We put procedures in place, then recruit the right people to take over and manage the processes from there. We’ve helped clients double revenue in less than two months and helped a $2M startup exit for $180M.    Worth a call?",INBOX
2-MWQyNzVkZjItYzY2Ny00MTk3LWFlOGUtMzU4ODM0ZWI5OWVkXzEwMA==,,Manda Koss,https://www.linkedin.com/in/mandakoss,Peter Swimm,https://www.linkedin.com/in/peterswimm,2025-06-12 15:37:20 UTC,,Thanks for connecting. Curious to learn if you established your 2025 goals or if you are struggling to formulate the right stratgies? Tyranny of the urgent gets the best of us most of the time and can take us off the path. Do you feel like strategic focus is critical for your business to grow?,INBOX
2-MWQyNzVkZjItYzY2Ny00MTk3LWFlOGUtMzU4ODM0ZWI5OWVkXzEwMA==,,Manda Koss,https://www.linkedin.com/in/mandakoss,Peter Swimm,https://www.linkedin.com/in/peterswimm,2025-06-10 20:01:37 UTC,,Hi Peter. Noticed we share some connections. Mind if we connect and I ask you a couple of questions about your growth trajectory?   Manda,INBOX
2-Mzc0YzlmNDYtYWExMi00YjJhLWJlZGItMWNjY2U5ZjJkMGI1XzAxMA==,,Bradley Metrock,https://www.linkedin.com/in/bradleymetrock,Peter Swimm,https://www.linkedin.com/in/peterswimm,2025-07-03 04:17:27 UTC,,"Peter - there's a webinar on Wed July 9 involving voice AI being deployed for more complex business processes within company operations. I'll moderate the conversation and will consist of a demo along with real-time reaction from one of the more well-known conversational AI companies.  Registration is complimentary and gets you the audio and video files from the proceedings to enjoy on demand. More info here: https://us06web.zoom.us/webinar/register/WN_wecdC2UPQOiVi5XC5-dJlg#/registration  Thanks,  Bradley",INBOX
2-Mzc0YzlmNDYtYWExMi00YjJhLWJlZGItMWNjY2U5ZjJkMGI1XzAxMA==,,Bradley Metrock,https://www.linkedin.com/in/bradleymetrock,Peter Swimm,https://www.linkedin.com/in/peterswimm,2023-01-01 05:32:58 UTC,,"Peter - we just released our Conversational AI Industry Landscape Map, which you'd likely find of interest.   Info here: https://www.linkedin.com/feed/update/urn:li:activity:7014676236232769536/  Happy new year!  Bradley",INBOX
2-Mzc0YzlmNDYtYWExMi00YjJhLWJlZGItMWNjY2U5ZjJkMGI1XzAxMA==,,Bradley Metrock,https://www.linkedin.com/in/bradleymetrock,Peter Swimm,https://www.linkedin.com/in/peterswimm,2022-05-04 07:33:50 UTC,,"Peter - thanks for connecting with me. Info and registration for Project Voice 2023 (#1 event for voice/AI in America) is here, which returns to Chattanooga TN next year but will be quite a bit bigger with numerous industry-specific Summits co-located within the conference.  Check it out, happy to answer any other Qs you may have, and get registered here: https://www.eventbrite.com/e/project-voice-2023-the-1-event-for-voiceai-in-america-tickets-328421215697",INBOX
2-Mzc0YzlmNDYtYWExMi00YjJhLWJlZGItMWNjY2U5ZjJkMGI1XzAxMA==,,Peter Swimm,https://www.linkedin.com/in/peterswimm,Bradley Metrock,https://www.linkedin.com/in/bradleymetrock,2022-04-30 12:52:26 UTC,,Thanks for connecting! Will keep an eye out for the next event,INBOX
2-Mzc0YzlmNDYtYWExMi00YjJhLWJlZGItMWNjY2U5ZjJkMGI1XzAxMA==,,Bradley Metrock,https://www.linkedin.com/in/bradleymetrock,Peter Swimm,https://www.linkedin.com/in/peterswimm,2022-04-30 12:52:10 UTC,,"Peter - Project Voice 2022, the #1 event for voice/AI in America, just wrapped up this past week.  Amazon, Verizon, National Geographic, NVIDIA, Lenovo, Washington Post, Truist, AWS, & others.  Happy to send info about next year's event along, but mainly just want to connect. Thanks, Bradley",INBOX
2-NDA4MmY2MzUtMGU2My00YTM2LWExZDktNmE3MzdiM2YxN2RjXzEwMA==,Expedia Group - Principal Product Manager,Peter Swimm,https://www.linkedin.com/in/peterswimm,Ryan Sullivan Johnson,https://www.linkedin.com/in/ryan-sullivan-johnson-742471204,2025-07-03 00:10:50 UTC,Expedia Group - Principal Product Manager,I've gone ahead and applied. ,INBOX
2-NDA4MmY2MzUtMGU2My00YTM2LWExZDktNmE3MzdiM2YxN2RjXzEwMA==,Expedia Group - Principal Product Manager,Peter Swimm,https://www.linkedin.com/in/peterswimm,Ryan Sullivan Johnson,https://www.linkedin.com/in/ryan-sullivan-johnson-742471204,2025-07-03 00:02:28 UTC,Expedia Group - Principal Product Manager,"Hi Ryan, thank you for reaching out. I would like to learn more about this opportunity.",INBOX
